종목명,시작 연도,완료 연도,성별,필기시험접수,필기시험응시,필기시험합격,필기시험합격률(%),실기시험접수,실기시험응시,실기시험합격,실기시험합격률(%),자격취득자현황(명)
디자인분야,1975,2019,전체,1017340,856958,458629,53.5,697119,542248,265961,49,268162
디자인분야,1975,2014,전체,906025,761115,391693,51.5,606309,469998,217624,46.3,219149
디자인분야,2015,2015,전체,25434,21975,14027,63.8,19760,15903,10286,64.7,10417
디자인분야,2015,2015,여,17237,14968,10268,68.6,13832,11074,7240,65.4,7293
디자인분야,2016,2016,전체,20522,17356,12266,70.7,18007,14466,9734,67.3,9894
디자인분야,2016,2016,여,13872,11751,8796,74.9,12437,9914,6740,68,6806
디자인분야,2017,2017,전체,20047,17398,12656,72.7,16651,13176,9132,69.3,9258
디자인분야,2017,2017,여,13475,11834,9134,77.2,11572,9104,6376,70,6424
디자인분야,2018,2018,전체,21620,18804,13880,73.8,18245,14365,9334,65,9469
디자인분야,2018,2018,여,14736,12947,10031,77.5,12749,10026,6667,66.5,6723
디자인분야,2019,2019,전체,23692,20310,14107,69.5,18147,14340,9851,68.7,9975
디자인분야,2019,2019,여,16120,14006,10298,73.5,12847,10103,7153,70.8,7189
제품응용모델링,1975,2019,전체,2256,1882,1069,56.8,4936,4650,4390,94.4,4677
제품응용모델링,1975,2014,전체,1820,1515,849,56,3784,3569,3369,94.4,3508
제품응용모델링,2015,2015,전체,129,117,67,57.3,275,267,261,97.8,284
제품응용모델링,2015,2015,여,30,26,15,57.7,85,80,77,96.3,88
제품응용모델링,2016,2016,전체,116,97,53,54.6,261,246,237,96.3,278
제품응용모델링,2016,2016,여,13,8,5,62.5,44,39,38,97.4,55
제품응용모델링,2017,2017,전체,32,26,20,76.9,225,211,183,86.7,209
제품응용모델링,2017,2017,여,13,8,5,62.5,54,46,40,87,49
제품응용모델링,2018,2018,전체,101,82,52,63.4,217,198,189,95.5,213
제품응용모델링,2018,2018,여,12,8,6,75,80,75,71,94.7,81
제품응용모델링,2019,2019,전체,58,45,28,62.2,174,159,151,95,185
제품응용모델링,2019,2019,여,19,13,7,53.8,50,48,47,97.9,56
컴퓨터그래픽스운용,1975,2019,전체,873579,732592,360515,49.2,582458,460988,222615,48.3,223931
컴퓨터그래픽스운용,1975,2014,전체,798465,667984,318878,47.7,520222,408535,184923,45.3,185866
컴퓨터그래픽스운용,2015,2015,전체,17075,14645,8370,57.2,13199,11215,7464,66.6,7542
컴퓨터그래픽스운용,2015,2015,여,11480,9878,6117,61.9,9295,7924,5398,68.1,5431
컴퓨터그래픽스운용,2016,2016,전체,13966,11791,7863,66.7,12397,10478,7432,70.9,7517
컴퓨터그래픽스운용,2016,2016,여,9474,7994,5680,71.1,8735,7409,5365,72.4,5407
컴퓨터그래픽스운용,2017,2017,전체,13593,11891,8068,67.8,11969,10000,7622,76.2,7696
컴퓨터그래픽스운용,2017,2017,여,9150,8027,5829,72.6,8474,7106,5510,77.5,5541
컴퓨터그래픽스운용,2018,2018,전체,14613,12738,8746,68.7,12505,10480,7520,71.8,7602
컴퓨터그래픽스운용,2018,2018,여,10037,8768,6366,72.6,8829,7453,5522,74.1,5558
컴퓨터그래픽스운용,2019,2019,전체,15867,13543,8590,63.4,12166,10280,7654,74.5,7708
컴퓨터그래픽스운용,2019,2019,여,10962,9409,6400,68,8788,7440,5723,76.9,5744
웹디자인,1975,2019,전체,141505,122484,97045,79.2,109725,76610,38956,50.8,39554
웹디자인,1975,2014,전체,105740,91616,71966,78.6,82303,57894,29332,50.7,29775
웹디자인,2015,2015,전체,8230,7213,5590,77.5,6286,4421,2561,57.9,2591
웹디자인,2015,2015,여,5727,5064,4136,81.7,4452,3070,1765,57.5,1774
웹디자인,2016,2016,전체,6440,5468,4350,79.6,5349,3742,2065,55.2,2099
웹디자인,2016,2016,여,4385,3749,3111,83,3658,2466,1337,54.2,1344
웹디자인,2017,2017,전체,6422,5481,4568,83.3,4457,2965,1327,44.8,1353
웹디자인,2017,2017,여,4312,3799,3300,86.9,3044,1952,826,42.3,834
웹디자인,2018,2018,전체,6906,5984,5082,84.9,5523,3687,1625,44.1,1654
웹디자인,2018,2018,여,4687,4171,3659,87.7,3840,2498,1074,43,1084
웹디자인,2019,2019,전체,7767,6722,5489,81.7,5807,3901,2046,52.4,2082
웹디자인,2019,2019,여,5139,4584,3891,84.9,4009,2615,1383,52.9,1389
방송분야,1975,2019,전체,19365,17562,5721,32.6,9263,8845,3163,35.8,3421
방송분야,1975,2014,전체,14260,12625,3796,30.1,6689,6279,2041,32.5,2299
방송분야,2015,2015,전체,1233,1233,438,35.5,509,509,166,32.6,166
방송분야,2015,2015,여,638,638,230,36.1,240,240,80,33.3,80
방송분야,2016,2016,전체,1098,1098,428,39,578,578,360,62.3,360
방송분야,2016,2016,여,571,571,233,40.8,314,314,210,66.9,210
방송분야,2017,2017,전체,991,866,475,54.8,527,527,285,54.1,285
방송분야,2017,2017,여,564,499,275,55.1,293,293,168,57.3,168
방송분야,2018,2018,전체,963,963,307,31.9,527,527,161,30.6,161
방송분야,2018,2018,여,550,550,181,32.9,297,297,93,31.3,93
방송분야,2019,2019,전체,820,777,277,35.6,433,425,150,35.3,150
방송분야,2019,2019,여,451,428,159,37.1,253,250,88,35.2,88
영사,1975,2019,전체,19365,17562,5721,32.6,9263,8845,3163,35.8,3421
영사,1975,2014,전체,14260,12625,3796,30.1,6689,6279,2041,32.5,2299
영사,2015,2015,전체,1233,1233,438,35.5,509,509,166,32.6,166
영사,2015,2015,여,638,638,230,36.1,240,240,80,33.3,80
영사,2016,2016,전체,1098,1098,428,39,578,578,360,62.3,360
영사,2016,2016,여,571,571,233,40.8,314,314,210,66.9,210
영사,2017,2017,전체,991,866,475,54.8,527,527,285,54.1,285
영사,2017,2017,여,564,499,275,55.1,293,293,168,57.3,168
영사,2018,2018,전체,963,963,307,31.9,527,527,161,30.6,161
영사,2018,2018,여,550,550,181,32.9,297,297,93,31.3,93
영사,2019,2019,전체,820,777,277,35.6,433,425,150,35.3,150
영사,2019,2019,여,451,428,159,37.1,253,250,88,35.2,88
운전.운송분야,1975,2019,전체,14674,12082,5966,49.4,7094,6292,4782,76,5262
운전.운송분야,1975,2014,전체,9889,7964,3463,43.5,4645,4127,3129,75.8,3609
운전.운송분야,2015,2015,전체,573,511,314,61.4,311,280,235,83.9,235
운전.운송분야,2015,2015,여,14,13,7,53.8,8,8,5,62.5,5
운전.운송분야,2016,2016,전체,746,640,359,56.1,374,330,265,80.3,265
운전.운송분야,2016,2016,여,28,17,2,11.8,2,2,1,50,1
운전.운송분야,2017,2017,전체,878,761,457,60.1,459,403,317,78.7,317
운전.운송분야,2017,2017,여,35,34,24,70.6,25,21,17,81,17
운전.운송분야,2018,2018,전체,982,845,503,59.5,444,397,332,83.6,332
운전.운송분야,2018,2018,여,56,45,23,51.1,19,17,13,76.5,13
운전.운송분야,2019,2019,전체,1606,1361,870,63.9,861,755,504,66.8,504
운전.운송분야,2019,2019,여,96,81,51,63,47,32,20,62.5,20
농기계운전,1975,2019,전체,8949,7732,3952,51.1,4655,4089,3285,80.3,3359
농기계운전,1975,2014,전체,4164,3614,1449,40.1,2206,1924,1632,84.8,1706
농기계운전,2015,2015,전체,573,511,314,61.4,311,280,235,83.9,235
농기계운전,2015,2015,여,14,13,7,53.8,8,8,5,62.5,5
농기계운전,2016,2016,전체,746,640,359,56.1,374,330,265,80.3,265
농기계운전,2016,2016,여,28,17,2,11.8,2,2,1,50,1
농기계운전,2017,2017,전체,878,761,457,60.1,459,403,317,78.7,317
농기계운전,2017,2017,여,35,34,24,70.6,25,21,17,81,17
농기계운전,2018,2018,전체,982,845,503,59.5,444,397,332,83.6,332
농기계운전,2018,2018,여,56,45,23,51.1,19,17,13,76.5,13
농기계운전,2019,2019,전체,1606,1361,870,63.9,861,755,504,66.8,504
농기계운전,2019,2019,여,96,81,51,63,47,32,20,62.5,20
이용.미용분야,1975,2019,전체,3837418,3281360,1655166,50.4,2613275,2243634,904397,40.3,941626
이용.미용분야,1975,2014,전체,2839981,2432518,1285525,52.8,1964656,1662883,663284,39.9,699813
이용.미용분야,2015,2015,전체,180320,160060,65694,41,123843,111956,47846,42.7,47962
이용.미용분야,2015,2015,여,161649,143661,61225,42.6,114685,103850,44887,43.2,44942
이용.미용분야,2016,2016,전체,202477,173915,79328,45.6,136314,122707,50779,41.4,50929
이용.미용분야,2016,2016,여,181893,156332,73975,47.3,126953,114319,47573,41.6,47650
이용.미용분야,2017,2017,전체,204048,174823,74628,42.7,132337,117496,48398,41.2,48548
이용.미용분야,2017,2017,여,181099,155424,68689,44.2,122072,108319,44864,41.4,44942
이용.미용분야,2018,2018,전체,194910,164590,74180,45.1,128932,114735,47844,41.7,47984
이용.미용분야,2018,2018,여,172097,145701,68006,46.7,118290,105161,44030,41.9,44115
이용.미용분야,2019,2019,전체,215682,175454,75811,43.2,127193,113857,46246,40.6,46390
이용.미용분야,2019,2019,여,190084,154611,68871,44.5,115298,103322,42061,40.7,42157
이용사,1975,2019,전체,121584,105228,47910,45.5,77449,69076,41542,60.1,58335
이용사,1975,2014,전체,100527,86516,36445,42.1,61292,54682,34202,62.5,50585
이용사,2015,2015,전체,2814,2525,1370,54.3,1945,1760,913,51.9,995
이용사,2015,2015,여,1815,1620,858,53,1217,1110,554,49.9,577
이용사,2016,2016,전체,3781,3348,2173,64.9,3136,2811,1474,52.4,1566
이용사,2016,2016,여,2295,2018,1334,66.1,1870,1695,873,51.5,894
이용사,2017,2017,전체,4010,3632,2134,58.8,3163,2764,1464,53,1554
이용사,2017,2017,여,2386,2149,1289,60,1845,1623,828,51,849
이용사,2018,2018,전체,4891,4337,2752,63.5,3864,3399,1629,47.9,1702
이용사,2018,2018,여,2901,2551,1656,64.9,2282,2025,927,45.8,948
이용사,2019,2019,전체,5561,4870,3036,62.3,4049,3660,1860,50.8,1933
이용사,2019,2019,여,3064,2683,1713,63.8,2224,2002,982,49.1,1011
미용사(일반),1975,2019,전체,828363,721400,259323,35.9,447854,410479,160988,39.2,161558
미용사(일반),1975,2014,전체,449478,398012,160786,40.4,260592,236987,93228,39.3,93735
미용사(일반),2015,2015,전체,66681,59900,17651,29.5,37878,34762,12945,37.2,12954
미용사(일반),2015,2015,여,54053,48777,15093,30.9,31936,29444,11175,38,11182
미용사(일반),2016,2016,전체,72496,62884,18576,29.5,35775,33619,12678,37.7,12687
미용사(일반),2016,2016,여,58312,50694,15713,31,30079,28368,10853,38.3,10860
미용사(일반),2017,2017,전체,82252,70196,20976,29.9,37105,34687,13598,39.2,13607
미용사(일반),2017,2017,여,65949,56447,17546,31.1,30518,28638,11442,40,11448
미용사(일반),2018,2018,전체,77488,64803,20455,31.6,36321,34116,13759,40.3,13773
미용사(일반),2018,2018,여,61540,51601,17046,33,29643,27922,11424,40.9,11435
미용사(일반),2019,2019,전체,79968,65605,20879,31.8,40183,36308,14780,40.7,14802
미용사(일반),2019,2019,여,62304,51186,17060,33.3,32442,29456,12254,41.6,12273
미용사(피부),1975,2019,전체,798259,686475,333586,48.6,566189,503650,212031,42.1,212181
미용사(피부),1975,2014,전체,522235,458193,239246,52.2,385507,338795,148829,43.9,148898
미용사(피부),2015,2015,전체,58083,51397,19801,38.5,41367,37652,13752,36.5,13777
미용사(피부),2015,2015,여,54111,47888,18828,39.3,39446,35960,13115,36.5,13140
미용사(피부),2016,2016,전체,64614,53511,22156,41.4,43891,40497,15021,37.1,15033
미용사(피부),2016,2016,여,61360,50829,21279,41.9,42451,39221,14530,37,14542
미용사(피부),2017,2017,전체,54816,44832,18159,40.5,34822,31923,11907,37.3,11919
미용사(피부),2017,2017,여,51535,42148,17214,40.8,33582,30831,11457,37.2,11469
미용사(피부),2018,2018,전체,49487,39858,17217,43.2,30854,28306,11164,39.4,11184
미용사(피부),2018,2018,여,46563,37556,16333,43.5,29679,27249,10680,39.2,10700
미용사(피부),2019,2019,전체,49024,38684,17007,44,29748,26477,11358,42.9,11370
미용사(피부),2019,2019,여,46034,36385,16065,44.2,28560,25432,10864,42.7,10875
미용사(네일),1975,2019,전체,244292,212826,118568,55.7,174694,149947,70908,47.3,70979
미용사(네일),1975,2014,전체,36790,33675,12596,37.4,0,0,0,0,0
미용사(네일),2015,2015,전체,52742,46238,26872,58.1,42653,37782,20236,53.6,20236
미용사(네일),2015,2015,여,51670,45376,26446,58.3,42086,37336,20043,53.7,20043
미용사(네일),2016,2016,전체,39085,33828,22547,66.7,41484,35308,16663,47.2,16679
미용사(네일),2016,2016,여,38223,33155,22187,66.9,40874,34845,16485,47.3,16501
미용사(네일),2017,2017,전체,35359,31452,18751,59.6,31723,26253,12322,46.9,12335
미용사(네일),2017,2017,여,34639,30850,18471,59.9,31323,25947,12217,47.1,12231
미용사(네일),2018,2018,전체,34396,30085,18261,60.7,30060,25095,11522,45.9,11540
미용사(네일),2018,2018,여,33628,29485,17973,61,29664,24795,11413,46,11431
미용사(네일),2019,2019,전체,45920,37548,19541,52,28774,25509,10165,39.8,10189
미용사(네일),2019,2019,여,44941,36789,19210,52.2,28398,25197,10069,40,10093
미용사(메이크업),1975,2019,전체,113969,99309,59327,59.7,89824,78063,31903,40.9,31978
미용사(메이크업),1975,2014,전체,22501,20344,13876,68.2,12028,10472,4943,47.2,4964
미용사(메이크업),2015,2015,여,21703,19636,13462,68.6,11679,10190,4832,47.4,4853
미용사(메이크업),2015,2015,전체,27611,24711,14608,59.1,25524,21869,9107,41.6,9133
미용사(메이크업),2016,2016,여,26590,23830,14169,59.5,24804,21280,8920,41.9,8945
미용사(메이크업),2016,2016,전체,28648,25507,15495,60.7,27833,23819,9770,41,9785
미용사(메이크업),2017,2017,여,27465,24508,14998,61.2,27022,23170,9586,41.4,9601
미용사(메이크업),2017,2017,전체,35209,28747,15348,53.4,24439,21903,8083,36.9,8096
미용사(메이크업),2018,2018,여,33741,27568,14823,53.8,23674,21235,7892,37.2,7905
조리분야,1975,2019,전체,5301372,4428577,2204131,49.8,4783777,4248322,1467806,34.6,1532462
조리분야,1975,2014,전체,4454040,3705755,1890475,51,3945415,3475659,1217166,35,1269918
