제작연도,카테고리,프로그램명,총편수,회차제목,내용,시간(러닝타임),장르구분,등록일
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 45-1,직장인들의 필살 처세술 1부,30min,종합구성,2019-01-03
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 45-2,직장인들의 필살 처세술 2부,30min,종합구성,2019-01-03
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 46-2,지금 알고 있는 것을 그 때도 알았더라면 2부,30min,종합구성,2019-01-10
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 46-1,지금 알고 있는 것을 그 때도 알았더라면 1부,30min,종합구성,2019-01-10
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 47-2,대화의 기술 2부,30min,종합구성,2019-01-17
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 47-1,대화의 기술 1부,30min,종합구성,2019-01-17
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 48-1,대화의 기술 3부,30min,종합구성,2019-01-24
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 48-2,좋은 직장의 조건 1부,30min,종합구성,2019-01-24
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 49-2,좋은 직장의 조건 3회,30min,종합구성,2019-01-31
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 49-1,좋은 직장의 조건 2회,30min,종합구성,2019-01-31
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 50-2,한국의 노동시간 어제와 오늘 2부,30min,종합구성,2019-02-07
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 50-1,한국의 노동시간 어제와 오늘 1부,30min,종합구성,2019-02-07
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 51-2,심층탐구 - 직장 내 각 부서의 역할 2부,30min,종합구성,2019-02-14
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 51-1,심층탐구 - 직장 내 각 부서의 역할 1부,30min,종합구성,2019-02-14
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 52-2,직장에서의 리더십이란 2부,30min,종합구성,2019-02-21
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 52-1,직장에서의 리더십이란 1부,30min,종합구성,2019-02-21
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 53-1,직장에서의 리더십이란 - 3부,30min,종합구성,2019-02-28
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 53-2,상사를 대하는 법 1부,30min,종합구성,2019-02-28
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 54-1,상사를 대하는 법 2부,30min,종합구성,2019-03-07
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 54-2,상사를 대하는 법 3부,30min,종합구성,2019-03-07
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 55-1,워킹맘 의무와 꿈 사이 1부,30min,종합구성,2019-03-14
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 55-2,워킹맘 의무와 꿈 사이 2부,30min,종합구성,2019-03-14
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 56-2,그들은 왜 월급체를 쓰는가 - 1부,30min,종합구성,2019-03-21
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 56-1,워킹맘 의무와 꿈 사이 - 3부,30min,종합구성,2019-03-21
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 57-1,그들은 왜 월급체를 쓰는가 - 2부,30min,종합구성,2019-03-28
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 57-2,그들은 왜 월급체를 쓰는가 - 3부,30min,종합구성,2019-03-28
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 58-2,신입사원 직장생활 미리보기,30min,종합구성,2019-04-04
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 58-1,"신입사원, 직장생활 미리보기",30min,종합구성,2019-04-04
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 59-1,"근무한지 10년, 직장인생사 희로애락 1부",30min,종합구성,2019-04-11
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 59-2,"근무한지 10년, 직장인생사 희로애락 2부",30min,종합구성,2019-04-11
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 60-1,신입사원이 알아야 할 회사 생활 A to Z 1부,30min,종합구성,2019-04-18
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 60-2,신입사원이 알아야 할 회사 생활 A to Z 2부,30min,종합구성,2019-04-18
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 61-2,직장인 질풍노도의 시기 그들이 흔들리는 순간 2부,30min,종합구성,2019-04-25
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 61-1,직장인 질풍노도의 시기 그들이 흔들리는 순간 1부,30min,종합구성,2019-04-25
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 62-1,직장인 고민 상담 특집 세상에 이런일이 1부,30min,종합구성,2019-05-02
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 62-2,직장인 고민 상담 특집 세상에 이런일이 2부,30min,종합구성,2019-05-02
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 63-1,평범한 직장인의 심각한 고민 1부,30min,종합구성,2019-05-09
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 63-2,평범한 직장인의 심각한 고민 2부,30min,종합구성,2019-05-09
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 64-2,직장인들의 잠 못 드는 고민 특집 2부,30min,종합구성,2019-05-16
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 64-1,직장인들의 잠 못 드는 고민 특집 1부,30min,종합구성,2019-05-16
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 65-2,직장인들의 잠못드는 고민 특집 4부,30min,종합구성,2019-05-23
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 65-1,직장인들의 잠못드는 고민 특집 3부,30min,종합구성,2019-05-23
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 66-2,신입사원의 직장 처세술 2부,30min,종합구성,2019-05-30
2018,취준생가이드,직장생활 미리보기 인사불성,132,직장생활 미리보기 인사불성 66-1,신입사원의 직장 처세술 1부,30min,종합구성,2019-05-30
2017,취준생가이드,차이나코드,46,차이나코드 1,중국어 입트기 ‘니하오’,60min,종합구성,2017-02-04
2017,취준생가이드,차이나코드,46,차이나코드 2,취준생 중국어 생활회화 저녁 인사! ‘완 샹 하오’,60min,종합구성,2017-02-11
2017,취준생가이드,차이나코드,46,차이나코드 3,취준생 중국어 생활회화 ‘이름 묻고 답하기’,60min,종합구성,2017-02-18
2017,취준생가이드,차이나코드,46,차이나코드 4,취준생 중국어 생활회화 ‘자기소개 하기’ [고급편],60min,종합구성,2017-02-25
2017,취준생가이드,차이나코드,46,차이나코드 5,취준생 중국어 생활회화 ‘의문형 만들기’,60min,종합구성,2017-03-04
2017,취준생가이드,차이나코드,46,차이나코드 6,취준생 중국어 생활회화 ‘의문사를 만드는 키워드’,60min,종합구성,2017-03-11
2017,취준생가이드,차이나코드,46,차이나코드 7,취준생 중국어 생활회화 ‘직장인 필수 동사’,60min,종합구성,2017-03-18
2017,취준생가이드,차이나코드,46,차이나코드 8,취준생 중국어 생활회화 ‘동사를 잡아라!’,60min,종합구성,2017-03-25
2017,취준생가이드,차이나코드,46,차이나코드 9,취준생 중국어 생활회화 ‘형용사로 말해요’,60min,종합구성,2017-04-01
2017,취준생가이드,차이나코드,46,차이나코드 10,취준생 중국어 생활회화 ‘부사의 활용’,60min,종합구성,2017-04-08
2017,취준생가이드,차이나코드,46,차이나코드 11,"취준생 중국어 생활회화 ‘있다,없다' 표현 배우기",60min,종합구성,2017-04-15
2017,취준생가이드,차이나코드,46,차이나코드 12,취준생 중국어 생활회화 ‘중국어로 숫자 세기’,60min,종합구성,2017-04-22
2017,취준생가이드,차이나코드,46,차이나코드 13,취준생 중국어 생활회화 ‘기념일 묻고 답하기’,60min,종합구성,2017-04-29
2017,취준생가이드,차이나코드,46,차이나코드 14,취준생 중국어 생활회화 ‘기념일 묻고 답하기’,60min,종합구성,2017-05-06
2017,취준생가이드,차이나코드,46,차이나코드 15,취준생 중국어 생활회화 ‘요일 묻고 답하기’,60min,종합구성,2017-05-20
2017,취준생가이드,차이나코드,46,차이나코드 16,취준생 중국어 생활회화 ‘좋아 vs 싫어’,60min,종합구성,2017-05-27
2017,취준생가이드,차이나코드,46,차이나코드 17,취준생 중국어 생활회화 ‘좋아 vs 싫어’,60min,종합구성,2017-06-03
2017,취준생가이드,차이나코드,46,차이나코드 18,취준생 중국어 생활회화 ‘여러가지 맛 표현’,60min,종합구성,2017-06-10
2017,취준생가이드,차이나코드,46,차이나코드 19,취준생 중국어 생활회화 ‘어디’와 ‘가다’의 활용,60min,종합구성,2017-06-17
2017,취준생가이드,차이나코드,46,차이나코드 20,취준생 중국어 생활회화 ‘어디’의 활용,60min,종합구성,2017-06-24
2017,취준생가이드,차이나코드,46,차이나코드 21,취준생 중국어 생활회화 ‘직업 묻고 답하기’,60min,종합구성,2017-07-01
2017,취준생가이드,차이나코드,46,차이나코드 22,취준생 중국어 생활회화 ‘주말 계획 묻고 답하기’,60min,종합구성,2017-07-08
2017,취준생가이드,차이나코드,46,차이나코드 23,취준생 중국어 생활회화 ‘~하고 싶다’를 활용한 희망 표현’,60min,종합구성,2017-07-15
2017,취준생가이드,차이나코드,46,차이나코드 24,취준생 중국어 생활회화 ‘완곡한 거절의 표현’현’,60min,종합구성,2017-07-22
2017,취준생가이드,차이나코드,46,차이나코드 25,취준생 중국어 생활회화 ‘~할 것이다’를 활용한 의지 표현,60min,종합구성,2017-07-29
2017,취준생가이드,차이나코드,46,차이나코드 26,취준생 중국어 생활회화 ‘날씨 묻고 답하기’,60min,종합구성,2017-08-05
2017,취준생가이드,차이나코드,46,차이나코드 27,취업을 위한 중국어 생활회화 - 인사말과 자기소개 표현,60min,종합구성,2017-08-12
2017,취준생가이드,차이나코드,46,차이나코드 28,"취업을 위한 중국어 생활회화 - 숫자 표현, 날짜 묻고 답하기",60min,종합구성,2017-08-19
2017,취준생가이드,차이나코드,46,차이나코드 29,취업을 위한 중국어 생활회화 - 시간 묻고 답하기,60min,종합구성,2017-08-26
2017,취준생가이드,차이나코드,46,차이나코드 30,취업을 위한 중국어 생활회화 - 시간 표현의 활용,60min,종합구성,2017-09-02
2017,취준생가이드,차이나코드,46,차이나코드 31,취업을 위한 중국어 생활회화 - 금액 읽기,60min,종합구성,2017-09-09
2017,취준생가이드,차이나코드,46,차이나코드 32,취업을 위한 중국어 생활회화 - 물건 살 때 표현,60min,종합구성,2017-09-16
2017,취준생가이드,차이나코드,46,차이나코드 33,취업을 위한 중국어 생활회화 - 전화번호 묻고 답하기,60min,종합구성,2017-09-23
2017,취준생가이드,차이나코드,46,차이나코드 34,취업을 위한 중국어 생활회화 - 육하원칙 중국어 표현,60min,종합구성,2017-09-30
2017,취준생가이드,차이나코드,46,차이나코드 35,취업을 위한 중국어 생활회화 - ‘언제’를 활용한 응용 문장,60min,종합구성,2017-10-14
2017,취준생가이드,차이나코드,46,차이나코드 36,취업을 위한 중국어 생활회화 - ‘언제’를 활용한 응용 문장,60min,종합구성,2017-10-21
2017,취준생가이드,차이나코드,46,차이나코드 37,취업을 위한 중국어 생활회화 - ‘할 줄 안다’ 표현,60min,종합구성,2017-10-28
2017,취준생가이드,차이나코드,46,차이나코드 38,취업을 위한 중국어 생활회화 - ‘할 수 있다’ 표현,60min,종합구성,2017-11-04
2017,취준생가이드,차이나코드,46,차이나코드 39,취업을 위한 중국어 생활회화 - 교통 수단 관련 중국어 표현,60min,종합구성,2017-11-11
